timestamp[s];distance[m];altitude[m];speed[m/s];power[watts];heart_rate[bpm];temperature[C];left_right_balance;accumulated_power[watts];cadence[rpm];left_pco[mm];right_pco[mm];left_power_phase[degrees];left_power_phase_peak[degrees];right_power_phase[degrees];right_power_phase_peak[degrees]
962869190;51540.26;522.00;4.35;244;150;24;176;1194542;82;-1;1;3.4171875533935555E-5|2.5031250391113288E-5;7.031250109863283E-6|1.167187518237305E-5;3.389062552954102E-5|1.9687500307617193E-5;6.750000105468752E-6|1.1390625177978518E-5
962869191;51544.6;522.20;4.39;233;151;24;177;1194775;83;-1;1;3.459375054052735E-5|2.1937500342773442E-5;6.890625107666017E-6|1.1531250180175784E-5;3.403125053173829E-5|1.9968750312011722E-5;7.031250109863283E-6|1.1390625177978518E-5
962869192;51548.99;522.40;4.42;232;152;24;177;1195007;82;0;1;3.445312553833009E-5|2.2500000351562507E-5;6.328125098876955E-6|1.1250000175781253E-5;3.403125053173829E-5|1.9968750312011722E-5;7.031250109863283E-6|1.1390625177978518E-5
962869193;51553.36;522.60;4.36;244;153;24;177;1195251;81;0;1;3.445312553833009E-5|2.2500000351562507E-5;6.328125098876955E-6|1.1250000175781253E-5;3.473437554272462E-5|2.010937531420899E-5;6.609375103271486E-6|1.1531250180175784E-5
962869194;51557.66;523.00;4.29;242;154;24;177;1195493;80;-1;0;3.487500054492188E-5|2.5031250391113288E-5;6.187500096679689E-6|1.1250000175781253E-5;3.459375054052735E-5|1.982812530981446E-5;5.906250092285157E-6|1.1109375173583987E-5
962869195;51561.93;523.40;4.26;250;154;24;178;1195743;80;-1;0;3.403125053173829E-5|2.4468750382324223E-5;6.750000105468752E-6|1.1531250180175784E-5;3.431250053613282E-5|2.0531250320800787E-5;6.46875010107422E-6|1.1390625177978518E-5
962869196;51566.13;523.60;4.12;238;155;24;178;1195981;77;-1;0;3.403125053173829E-5|2.4468750382324223E-5;6.750000105468752E-6|1.1531250180175784E-5;3.431250053613282E-5|2.0531250320800787E-5;6.46875010107422E-6|1.1390625177978518E-5
962869197;51570.3;523.80;4.11;251;155;24;178;1196232;77;-1;0;3.459375054052735E-5|2.4187500377929694E-5;6.46875010107422E-6|1.1390625177978518E-5;3.473437554272462E-5|1.9968750312011722E-5;6.328125098876955E-6|1.1109375173583987E-5
962869198;51574.41;524.00;4.06;249;156;24;179;1196481;82;3;3;3.445312553833009E-5|2.6156250408691414E-5;6.328125098876955E-6|1.1390625177978518E-5;3.473437554272462E-5|1.9546875305419927E-5;5.765625090087892E-6|1.1109375173583987E-5
962869199;51578.53;524.20;4.17;247;156;24;177;1196728;87;2;2;3.403125053173829E-5|2.2078125344970708E-5;6.750000105468752E-6|1.167187518237305E-5;3.375000052734376E-5|1.912500029882813E-5;5.906250092285157E-6|1.1109375173583987E-5
962869200;51582.65;524.60;3.97;250;157;24;177;1196978;84;0;0;3.4171875533935555E-5|2.2078125344970708E-5;6.609375103271486E-6|1.1531250180175784E-5;3.375000052734376E-5|1.912500029882813E-5;5.906250092285157E-6|1.1109375173583987E-5
962869201;51586.74;525.00;4.04;251;157;24;177;1197229;84;1;0;3.4171875533935555E-5|2.2078125344970708E-5;6.609375103271486E-6|1.1531250180175784E-5;3.375000052734376E-5|1.912500029882813E-5;5.906250092285157E-6|1.1109375173583987E-5
962869202;51590.78;525.20;4.09;269;158;24;177;1197229;84;1;0;3.431250053613282E-5|2.4046875375732428E-5;6.46875010107422E-6|1.167187518237305E-5;3.4171875533935555E-5|1.982812530981446E-5;6.328125098876955E-6|1.1250000175781253E-5
962869203;51594.82;525.40;4.06;269;158;24;177;1197767;85;-1;2;3.431250053613282E-5|2.4046875375732428E-5;6.46875010107422E-6|1.167187518237305E-5;3.4171875533935555E-5|1.982812530981446E-5;6.328125098876955E-6|1.1250000175781253E-5
962869204;51598.89;525.60;4.09;257;159;24;177;1198024;86;-1;0;3.403125053173829E-5|2.2781250355957036E-5;6.609375103271486E-6|1.1531250180175784E-5;3.4171875533935555E-5|1.982812530981446E-5;6.328125098876955E-6|1.1250000175781253E-5
962869205;51602.93;526.00;4.07;248;159;24;177;1198272;85;-1;0;3.431250053613282E-5|2.137500033398438E-5;6.609375103271486E-6|1.1531250180175784E-5;3.4171875533935555E-5|1.9968750312011722E-5;6.187500096679689E-6|1.1109375173583987E-5
962869206;51606.95;526.40;3.99;252;160;24;177;1198524;83;-1;0;3.389062552954102E-5|2.33437503647461E-5;6.890625107666017E-6|1.167187518237305E-5;3.431250053613282E-5|1.9546875305419927E-5;6.187500096679689E-6|1.1250000175781253E-5
962869207;51610.89;526.60;3.89;251;160;24;177;1198775;82;0;1;3.389062552954102E-5|2.33437503647461E-5;6.890625107666017E-6|1.167187518237305E-5;3.431250053613282E-5|1.9546875305419927E-5;6.187500096679689E-6|1.1250000175781253E-5
962869208;51614.8;526.80;3.95;261;160;24;176;1199036;81;-1;1;3.403125053173829E-5|2.460937538452149E-5;6.750000105468752E-6|1.1531250180175784E-5;3.431250053613282E-5|1.9687500307617193E-5;6.187500096679689E-6|1.1109375173583987E-5
962869209;51618.69;527.20;3.85;279;161;24;178;1199315;81;-4;0;3.431250053613282E-5|2.489062538891602E-5;6.609375103271486E-6|1.167187518237305E-5;3.445312553833009E-5|2.010937531420899E-5;6.187500096679689E-6|1.1109375173583987E-5
962869210;51622.57;527.60;3.90;280;161;24;178;1199595;81;-2;2;3.431250053613282E-5|2.489062538891602E-5;6.609375103271486E-6|1.167187518237305E-5;3.445312553833009E-5|2.010937531420899E-5;6.187500096679689E-6|1.1109375173583987E-5
962869211;51626.47;528.00;3.92;279;162;24;178;1199874;82;-2;-1;3.4171875533935555E-5|2.4750000386718755E-5;6.46875010107422E-6|1.1531250180175784E-5;3.459375054052735E-5|2.0250000316406255E-5;5.765625090087892E-6|1.0968750171386721E-5
962869212;51630.34;528.20;3.88;259;162;24;176;1200133;82;-2;-1;3.431250053613282E-5|2.4187500377929694E-5;6.0468750944824235E-6|1.1390625177978518E-5;3.459375054052735E-5|2.0250000316406255E-5;5.765625090087892E-6|1.0968750171386721E-5
962869213;51634.25;528.40;3.95;271;162;24;179;1200404;83;-3;-3;3.431250053613282E-5|2.4187500377929694E-5;6.0468750944824235E-6|1.1390625177978518E-5;3.459375054052735E-5|2.0250000316406255E-5;5.765625090087892E-6|1.0968750171386721E-5
962869214;51638.14;528.80;3.87;255;162;24;178;1200659;82;-3;-3;3.459375054052735E-5|2.2078125344970708E-5;6.46875010107422E-6|1.1390625177978518E-5;3.445312553833009E-5|2.010937531420899E-5;6.0468750944824235E-6|1.1250000175781253E-5
962869215;51641.96;529.00;3.77;245;162;24;177;1200904;83;-4;-1;3.501562554711915E-5|2.0250000316406255E-5;6.0468750944824235E-6|1.0968750171386721E-5;3.431250053613282E-5|1.940625030322266E-5;6.187500096679689E-6|1.0968750171386721E-5
962869216;51645.74;529.40;3.79;247;163;24;178;1201151;82;-4;-1;3.487500054492188E-5|2.0812500325195316E-5;6.328125098876955E-6|1.1390625177978518E-5;3.459375054052735E-5|2.010937531420899E-5;6.609375103271486E-6|1.1390625177978518E-5
962869217;51649.61;529.60;3.93;241;163;24;178;1201392;83;-3;0;3.445312553833009E-5|2.0953125327392582E-5;6.46875010107422E-6|1.167187518237305E-5;3.445312553833009E-5|2.010937531420899E-5;6.46875010107422E-6|1.1531250180175784E-5
962869218;51653.38;529.80;3.73;238;163;24;178;1201630;82;-3;-1;3.445312553833009E-5|2.0953125327392582E-5;6.46875010107422E-6|1.167187518237305E-5;3.445312553833009E-5|2.010937531420899E-5;6.46875010107422E-6|1.1531250180175784E-5
962869219;51657.19;530.20;3.90;250;163;24;178;1201880;82;-1;0;3.431250053613282E-5|2.0531250320800787E-5;6.750000105468752E-6|1.1390625177978518E-5;3.445312553833009E-5|1.9546875305419927E-5;6.0468750944824235E-6|1.0968750171386721E-5
962869220;51661.11;530.40;4.02;244;163;24;179;1202124;86;-1;1;3.431250053613282E-5|2.0671875322998053E-5;7.171875112060549E-6|1.1812500184570315E-5;3.445312553833009E-5|1.9546875305419927E-5;6.0468750944824235E-6|1.0968750171386721E-5
962869221;51665.12;530.60;4.08;243;164;24;177;1202367;86;0;-1;3.431250053613282E-5|2.0671875322998053E-5;7.171875112060549E-6|1.1812500184570315E-5;3.4171875533935555E-5|1.982812530981446E-5;6.328125098876955E-6|1.1109375173583987E-5
962869222;51669.17;531.00;4.10;244;164;24;178;1202611;86;0;-1;3.445312553833009E-5|2.0671875322998053E-5;6.609375103271486E-6|1.1390625177978518E-5;3.431250053613282E-5|1.982812530981446E-5;6.46875010107422E-6|1.1390625177978518E-5
962869223;51673.09;531.20;3.83;229;164;24;179;1202840;86;0;2;3.431250053613282E-5|2.0531250320800787E-5;7.031250109863283E-6|1.1531250180175784E-5;3.360937552514649E-5|1.9546875305419927E-5;5.906250092285157E-6|1.1250000175781253E-5
962869224;51676.91;531.60;3.69;231;164;24;179;1203071;87;0;0;3.431250053613282E-5|2.0531250320800787E-5;7.031250109863283E-6|1.1531250180175784E-5;3.360937552514649E-5|1.9546875305419927E-5;5.906250092285157E-6|1.1250000175781253E-5
962869225;51680.66;531.80;3.90;226;164;24;178;1203297;85;0;0;3.445312553833009E-5|2.010937531420899E-5;6.750000105468752E-6|1.1531250180175784E-5;3.473437554272462E-5|1.9687500307617193E-5;5.906250092285157E-6|1.1109375173583987E-5
962869226;51684.55;532.20;3.86;225;164;24;177;1203522;84;1;1;3.403125053173829E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1812500184570315E-5;3.473437554272462E-5|1.9687500307617193E-5;5.906250092285157E-6|1.1109375173583987E-5
962869227;51688.44;532.40;3.82;228;164;24;177;1203750;84;0;1;3.403125053173829E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1812500184570315E-5;3.389062552954102E-5|1.9265625301025395E-5;6.609375103271486E-6|1.1250000175781253E-5
962869228;51692.24;532.80;3.65;236;165;24;180;1203986;85;0;1;3.4171875533935555E-5|2.1796875340576176E-5;6.890625107666017E-6|1.167187518237305E-5;3.389062552954102E-5|1.9265625301025395E-5;6.609375103271486E-6|1.1250000175781253E-5
962869229;51695.87;533.40;3.74;226;165;24;178;1204212;85;1;-1;3.389062552954102E-5|2.0953125327392582E-5;6.328125098876955E-6|1.1250000175781253E-5;3.445312553833009E-5|1.982812530981446E-5;6.187500096679689E-6|1.1390625177978518E-5
962869230;51699.7;533.60;3.80;236;165;24;177;1204448;87;1;-1;3.389062552954102E-5|2.0953125327392582E-5;6.328125098876955E-6|1.1250000175781253E-5;3.445312553833009E-5|1.982812530981446E-5;6.187500096679689E-6|1.1390625177978518E-5
962869231;51703.6;533.80;3.93;238;165;24;177;1204686;85;2;0;3.389062552954102E-5|2.0531250320800787E-5;6.609375103271486E-6|1.1531250180175784E-5;3.445312553833009E-5|1.982812530981446E-5;6.187500096679689E-6|1.1390625177978518E-5
962869232;51707.37;534.20;3.81;240;165;24;177;1204686;85;2;0;3.431250053613282E-5|2.1234375331787115E-5;6.46875010107422E-6|1.1812500184570315E-5;3.487500054492188E-5|1.9968750312011722E-5;6.890625107666017E-6|1.1531250180175784E-5
962869233;51711.03;534.40;3.77;240;165;24;177;1205166;85;1;-1;3.4171875533935555E-5|2.010937531420899E-5;6.890625107666017E-6|1.167187518237305E-5;3.473437554272462E-5|1.9546875305419927E-5;6.0468750944824235E-6|1.1109375173583987E-5
962869234;51715.29;534.80;3.89;241;166;24;176;1205166;85;2;-1;3.389062552954102E-5|2.2500000351562507E-5;7.45312511645508E-6|1.1531250180175784E-5;3.459375054052735E-5|1.9968750312011722E-5;6.46875010107422E-6|1.1390625177978518E-5
962869235;51719.3;535.00;4.07;241;166;24;177;1205648;87;2;-1;3.389062552954102E-5|2.2500000351562507E-5;7.45312511645508E-6|1.1531250180175784E-5;3.459375054052735E-5|1.9968750312011722E-5;6.46875010107422E-6|1.1390625177978518E-5
962869236;51723.49;535.20;4.31;224;166;24;178;1205872;88;4;1;3.4171875533935555E-5|2.0250000316406255E-5;6.750000105468752E-6|1.1531250180175784E-5;3.431250053613282E-5|1.982812530981446E-5;6.750000105468752E-6|1.1531250180175784E-5
962869237;51727.66;535.60;4.03;229;166;24;179;1206101;89;4;1;3.431250053613282E-5|2.0671875322998053E-5;7.171875112060549E-6|1.1812500184570315E-5;3.431250053613282E-5|1.982812530981446E-5;6.750000105468752E-6|1.1531250180175784E-5
962869238;51731.85;535.80;4.22;219;166;24;178;1206320;89;5;1;3.431250053613282E-5|2.0671875322998053E-5;7.171875112060549E-6|1.1812500184570315E-5;3.473437554272462E-5|1.9968750312011722E-5;5.765625090087892E-6|1.1109375173583987E-5
962869239;51736.08;536.00;4.28;216;166;24;175;1206536;90;3;-1;3.459375054052735E-5|2.010937531420899E-5;6.609375103271486E-6|1.1531250180175784E-5;3.473437554272462E-5|1.982812530981446E-5;6.46875010107422E-6|1.1531250180175784E-5
962869240;51740.34;536.40;4.07;212;166;24;178;1206748;89;3;-1;3.360937552514649E-5|1.982812530981446E-5;7.031250109863283E-6|1.1953125186767581E-5;3.431250053613282E-5|1.940625030322266E-5;6.609375103271486E-6|1.1250000175781253E-5
962869241;51744.53;536.60;4.16;212;166;24;178;1206960;90;1;2;3.360937552514649E-5|1.982812530981446E-5;7.031250109863283E-6|1.1953125186767581E-5;3.431250053613282E-5|1.940625030322266E-5;6.609375103271486E-6|1.1250000175781253E-5
962869242;51748.76;537.00;4.21;202;166;24;177;1207162;91;1;2;3.445312553833009E-5|1.9968750312011722E-5;6.609375103271486E-6|1.1531250180175784E-5;3.473437554272462E-5|1.9546875305419927E-5;6.187500096679689E-6|1.1109375173583987E-5
962869243;51752.56;537.00;3.73;207;165;24;178;1207369;89;5;0;3.473437554272462E-5|2.0671875322998053E-5;6.750000105468752E-6|1.1531250180175784E-5;3.487500054492188E-5|1.9687500307617193E-5;6.46875010107422E-6|1.1250000175781253E-5
962869244;51756.96;537.20;4.43;209;165;24;176;1207578;90;6;0;3.473437554272462E-5|2.039062531860352E-5;6.890625107666017E-6|1.167187518237305E-5;3.445312553833009E-5|1.9687500307617193E-5;7.031250109863283E-6|1.1531250180175784E-5
962869245;51761.31;537.40;4.18;205;165;24;178;1207783;90;6;0;3.4171875533935555E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1812500184570315E-5;3.445312553833009E-5|1.9687500307617193E-5;7.031250109863283E-6|1.1531250180175784E-5
962869246;51765.72;537.80;4.50;194;166;24;179;1207977;91;2;1;3.4171875533935555E-5|2.0671875322998053E-5;7.031250109863283E-6|1.1812500184570315E-5;3.445312553833009E-5|1.9687500307617193E-5;6.750000105468752E-6|1.167187518237305E-5
962869247;51770.21;538.00;4.31;213;165;24;176;1208190;91;4;1;3.459375054052735E-5|2.0531250320800787E-5;6.328125098876955E-6|1.167187518237305E-5;3.445312553833009E-5|1.9687500307617193E-5;6.750000105468752E-6|1.167187518237305E-5
962869248;51774.58;538.20;4.28;218;165;24;176;1208408;90;5;0;3.459375054052735E-5|2.0531250320800787E-5;6.328125098876955E-6|1.167187518237305E-5;3.445312553833009E-5|1.9687500307617193E-5;6.750000105468752E-6|1.167187518237305E-5
962869249;51778.87;538.40;4.24;203;165;24;175;1208611;89;5;-2;3.459375054052735E-5|2.1937500342773442E-5;6.750000105468752E-6|1.2093750188964847E-5;3.4171875533935555E-5|1.982812530981446E-5;6.187500096679689E-6|1.1531250180175784E-5
962869250;51783.16;538.80;4.18;227;165;24;178;1208838;86;5;-2;3.459375054052735E-5|2.0531250320800787E-5;6.750000105468752E-6|1.1812500184570315E-5;3.389062552954102E-5|1.9546875305419927E-5;6.609375103271486E-6|1.167187518237305E-5
962869251;51787.37;539.00;4.07;249;165;24;178;1209087;86;3;0;3.403125053173829E-5|2.4468750382324223E-5;6.890625107666017E-6|1.1531250180175784E-5;3.4171875533935555E-5|2.010937531420899E-5;6.609375103271486E-6|1.1390625177978518E-5
962869252;51791.63;539.20;4.16;237;165;24;178;1209324;84;4;0;3.403125053173829E-5|2.4468750382324223E-5;6.890625107666017E-6|1.1531250180175784E-5;3.4171875533935555E-5|2.010937531420899E-5;6.609375103271486E-6|1.1390625177978518E-5
962869253;51795.9;539.40;4.03;253;165;24;178;1209577;83;3;1;3.389062552954102E-5|2.1515625336181647E-5;6.890625107666017E-6|1.167187518237305E-5;3.459375054052735E-5|2.0250000316406255E-5;6.46875010107422E-6|1.1390625177978518E-5
962869254;51800.1;539.60;3.97;253;165;24;179;1209830;82;1;1;3.431250053613282E-5|2.4187500377929694E-5;7.312500114257814E-6|1.1812500184570315E-5;3.459375054052735E-5|1.9968750312011722E-5;6.328125098876955E-6|1.1250000175781253E-5
962869255;51804.12;539.80;3.92;267;165;24;181;1210097;82;0;0;3.431250053613282E-5|2.4187500377929694E-5;7.312500114257814E-6|1.1812500184570315E-5;3.459375054052735E-5|1.9968750312011722E-5;6.328125098876955E-6|1.1250000175781253E-5
962869256;51808.0;540.00;3.90;270;166;24;181;1210367;84;1;1;3.4171875533935555E-5|2.4750000386718755E-5;7.5937501186523455E-6|1.1953125186767581E-5;3.459375054052735E-5|1.9968750312011722E-5;6.328125098876955E-6|1.1250000175781253E-5
962869257;51812.06;540.20;3.91;259;166;24;179;1210626;84;1;1;3.459375054052735E-5|2.0531250320800787E-5;7.45312511645508E-6|1.1812500184570315E-5;3.459375054052735E-5|2.010937531420899E-5;6.609375103271486E-6|1.1109375173583987E-5
962869258;51816.22;540.20;3.92;251;166;24;179;1210877;84;1;1;3.459375054052735E-5|2.0531250320800787E-5;7.45312511645508E-6|1.1812500184570315E-5;3.459375054052735E-5|2.010937531420899E-5;6.609375103271486E-6|1.1109375173583987E-5
962869259;51820.3;540.80;4.13;236;166;24;180;1211113;86;1;1;3.459375054052735E-5|2.109375032958985E-5;7.312500114257814E-6|1.167187518237305E-5;3.501562554711915E-5|1.9265625301025395E-5;6.187500096679689E-6|1.0968750171386721E-5
962869260;51824.56;541.20;4.17;216;166;24;179;1211329;89;-1;-1;3.459375054052735E-5|2.109375032958985E-5;7.312500114257814E-6|1.167187518237305E-5;3.5156250549316415E-5|1.9265625301025395E-5;5.906250092285157E-6|1.1109375173583987E-5
962869261;51828.89;541.40;4.45;201;166;24;178;1211530;93;2;0;3.529687555151368E-5|2.039062531860352E-5;7.171875112060549E-6|1.167187518237305E-5;3.529687555151368E-5|1.982812530981446E-5;5.765625090087892E-6|1.0968750171386721E-5
962869262;51833.33;541.80;4.33;188;166;24;178;1211718;93;-2;2;3.501562554711915E-5|2.0531250320800787E-5;7.45312511645508E-6|1.2093750188964847E-5;3.5156250549316415E-5|2.010937531420899E-5;6.328125098876955E-6|1.0828125169189457E-5
962869263;51837.89;542.00;4.66;169;166;24;175;1211887;89;-1;1;3.501562554711915E-5|2.0531250320800787E-5;7.45312511645508E-6|1.2093750188964847E-5;3.5156250549316415E-5|2.010937531420899E-5;6.328125098876955E-6|1.0828125169189457E-5
962869264;51842.73;542.20;4.77;188;166;24;176;1212075;94;0;1;3.501562554711915E-5|2.010937531420899E-5;7.171875112060549E-6|1.1812500184570315E-5;3.529687555151368E-5|1.9968750312011722E-5;6.750000105468752E-6|1.1531250180175784E-5
962869265;51847.59;542.60;4.87;196;167;24;177;1212271;97;1;0;3.501562554711915E-5|2.0250000316406255E-5;8.015625125244143E-6|1.1953125186767581E-5;3.529687555151368E-5|1.9968750312011722E-5;6.750000105468752E-6|1.1531250180175784E-5
962869266;51852.69;543.00;5.14;167;166;24;176;1212438;101;0;-1;3.501562554711915E-5|2.0250000316406255E-5;8.015625125244143E-6|1.1953125186767581E-5;3.5156250549316415E-5|1.9687500307617193E-5;7.031250109863283E-6|1.167187518237305E-5
962869267;51857.96;543.20;5.32;173;166;24;176;1212611;91;0;-1;3.557812555590821E-5|2.010937531420899E-5;8.015625125244143E-6|1.1390625177978518E-5;3.5156250549316415E-5|2.039062531860352E-5;6.890625107666017E-6|1.1531250180175784E-5
962869268;51863.25;543.40;5.51;199;166;24;176;1212810;95;2;1;3.529687555151368E-5|2.039062531860352E-5;7.5937501186523455E-6|1.2093750188964847E-5;0.0|1.940625030322266E-5;6.750000105468752E-6|1.1531250180175784E-5
962869269;51868.53;543.60;5.32;195;165;24;176;1213005;96;1;0;3.529687555151368E-5|2.039062531860352E-5;7.5937501186523455E-6|1.2093750188964847E-5;0.0|1.940625030322266E-5;6.750000105468752E-6|1.1531250180175784E-5
962869270;51874.01;543.60;5.48;179;165;24;176;1213184;96;1;0;3.571875055810548E-5|2.0250000316406255E-5;8.296875129638674E-6|1.1953125186767581E-5;3.4171875533935555E-5|2.0250000316406255E-5;7.031250109863283E-6|1.1531250180175784E-5
962869271;51879.72;543.60;5.93;209;165;24;179;1213393;98;-1;2;3.529687555151368E-5|2.0671875322998053E-5;7.875000123046877E-6|1.2093750188964847E-5;3.4171875533935555E-5|2.0250000316406255E-5;7.031250109863283E-6|1.1531250180175784E-5
962869272;51886.1;543.80;6.33;194;165;24;178;1213587;101;-1;1;3.529687555151368E-5|2.0671875322998053E-5;7.875000123046877E-6|1.2093750188964847E-5;3.487500054492188E-5|2.039062531860352E-5;6.750000105468752E-6|1.1531250180175784E-5
962869273;51892.81;543.80;6.78;165;166;24;175;1213752;98;-2;0;5.625000087890626E-7|2.0953125327392582E-5;8.015625125244143E-6|1.2093750188964847E-5;3.487500054492188E-5|2.039062531860352E-5;6.750000105468752E-6|1.1531250180175784E-5
962869274;51899.62;543.80;6.94;164;165;24;176;1213916;103;-2;2;3.557812555590821E-5|2.109375032958985E-5;7.171875112060549E-6|1.1812500184570315E-5;3.571875055810548E-5|1.9687500307617193E-5;7.45312511645508E-6|1.1812500184570315E-5
