,Time,Latitude,Longitude,Elevation,Distance,Heart_rate,Speed,Cadence,Lap,HR_smooth,Distance_miles,Elevation_feet,dElevation
11048,2020-02-16 11:05:52+00:00,43.79399064928293,12.113922592252493,1076.8,82483.78,154.0,2.771,348.0,1,154.25,51.253172107820596,3532.76544,0.6561600000004546
11049,2020-02-16 11:05:53+00:00,43.7939681019634,12.113942625001073,1077.0,82486.53,154.0,2.762,368.0,1,154.15,51.254880882846386,3533.4216,0.6561599999999999
11050,2020-02-16 11:05:54+00:00,43.793945889919996,12.113962154835463,1077.4,82489.35,154.0,2.818,364.0,1,154.1,51.25663315396374,3534.7339200000006,1.3123200000004545
11051,2020-02-16 11:05:55+00:00,43.79392376169562,12.113979756832123,1077.4,82492.22,155.0,2.865,360.0,1,154.1,51.258416493717924,3534.7339200000006,0.0
11052,2020-02-16 11:05:56+00:00,43.793901382014155,12.11399769410491,1077.6,82495.07,155.0,2.855,352.0,1,154.1,51.26018740601738,3535.3900799999997,0.6561599999990904
11053,2020-02-16 11:05:57+00:00,43.79388000816107,12.11401772685349,1077.8,82497.92,155.0,2.855,356.0,1,154.1,51.26195831831683,3536.04624,0.6561600000004546
11054,2020-02-16 11:05:58+00:00,43.793859388679266,12.114039100706577,1078.0,82500.72,155.0,2.799,338.0,1,154.15,51.26369816197945,3536.7024,0.6561599999999999
11055,2020-02-16 11:05:59+00:00,43.79383918829262,12.114059384912252,1078.2,82503.53,156.0,2.809,334.0,1,154.25,51.265444219369435,3537.35856,0.6561599999999999
11056,2020-02-16 11:06:00+00:00,43.79381915554404,12.114077154546976,1078.4,82506.21,156.0,2.687,348.0,1,154.35,51.26710949830366,3538.0147200000006,0.6561600000004546
11057,2020-02-16 11:06:01+00:00,43.7937989551574,12.114095008000731,1078.6,82508.87,156.0,2.659,372.0,1,154.45,51.26876234978314,3538.6708799999997,0.6561599999990904
11058,2020-02-16 11:06:02+00:00,43.79377900622785,12.11411445401609,1078.8,82511.61,156.0,2.743,358.0,1,154.55,51.27046491108156,3539.32704,0.6561600000004546
11059,2020-02-16 11:06:03+00:00,43.793759224936366,12.114134151488543,1079.0,82514.35,156.0,2.743,358.0,1,154.65,51.27216747237999,3539.9832,0.6561599999999999
11060,2020-02-16 11:06:04+00:00,43.79373894073069,12.114153429865837,1079.2,82517.1,157.0,2.743,358.0,1,154.8,51.273876247405774,3540.63936,0.6561599999999999
11061,2020-02-16 11:06:05+00:00,43.79371874034405,12.114173043519258,1079.4,82519.83,157.0,2.734,376.0,1,154.95,51.27557259497683,3541.2955200000006,0.6561600000004546
11062,2020-02-16 11:06:06+00:00,43.79369778558612,12.114193998277187,1079.6,82522.67,156.0,2.837,376.0,1,155.05,51.27733729354891,3541.9516799999997,0.6561599999990904
11063,2020-02-16 11:06:07+00:00,43.79367649555206,12.114214785397053,1079.8,82525.55,157.0,2.883,310.0,1,155.25,51.27912684703046,3542.60784,0.6561600000004546
11064,2020-02-16 11:06:08+00:00,43.79365403205156,12.114235907793045,1080.0,82528.59,157.0,3.042,354.0,1,155.4,51.281015820149875,3543.264,0.6561599999999999
11065,2020-02-16 11:06:09+00:00,43.793631652370095,12.114258203655481,1080.2,82531.55,157.0,2.958,336.0,1,155.55,51.282855083450364,3543.92016,0.6561599999999999
11066,2020-02-16 11:06:10+00:00,43.79361002705991,12.114280499517918,1080.6,82534.49,156.0,2.939,324.0,1,155.65,51.28468191929611,3545.2324799999997,1.312319999999545
11067,2020-02-16 11:06:11+00:00,43.79358781501651,12.114301538094878,1080.8,82537.42,156.0,2.93,284.0,1,155.75,51.28650254141449,3545.88864,0.6561600000004546
11068,2020-02-16 11:06:12+00:00,43.79356577061117,12.114321738481522,1081.0,82540.31,156.0,2.893,320.0,1,155.85,51.28829830862341,3546.5448,0.6561599999999999
11069,2020-02-16 11:06:13+00:00,43.79354448057711,12.114342525601387,1081.2,82543.17,155.0,2.865,316.0,1,155.9,51.290075434650234,3547.20096,0.6561599999999999
11070,2020-02-16 11:06:14+00:00,43.79352335818112,12.114363396540284,1081.6,82546.06,155.0,2.883,300.0,1,155.95,51.291871201859145,3548.5132799999997,1.312319999999545
11071,2020-02-16 11:06:15+00:00,43.79350156523287,12.11438275873661,1081.8,82548.93,154.0,2.874,332.0,1,155.9,51.29365454161333,3549.16944,0.6561600000004546
11072,2020-02-16 11:06:16+00:00,43.79347952082753,12.114401450380683,1082.0,82551.79,154.0,2.865,310.0,1,155.85,51.29543166764015,3549.8256,0.6561599999999999
11073,2020-02-16 11:06:17+00:00,43.79345789551735,12.114419974386692,1082.2,82554.64,154.0,2.855,320.0,1,155.8,51.29720257993961,3550.48176,0.6561599999999999
11074,2020-02-16 11:06:18+00:00,43.793436689302325,12.114439588040113,1082.4,82557.46,154.0,2.818,320.0,1,155.75,51.29895485105696,3551.1379200000006,0.6561600000004546
11075,2020-02-16 11:06:19+00:00,43.79341606982052,12.114460039883852,1082.6,82560.31,154.0,2.846,326.0,1,155.65,51.30072576335641,3551.7940799999997,0.6561599999990904
11076,2020-02-16 11:06:20+00:00,43.79339494742453,12.114480575546622,1082.8,82563.14,154.0,2.827,324.0,1,155.55,51.302484248201125,3552.45024,0.6561600000004546
11077,2020-02-16 11:06:21+00:00,43.793373154476285,12.11450002156198,1082.8,82565.97,154.0,2.837,308.0,1,155.45,51.30424273304585,3552.45024,0.0
11078,2020-02-16 11:06:22+00:00,43.793351612985134,12.114519886672497,1083.0,82568.84,154.0,2.865,322.0,1,155.35,51.30602607280003,3553.1064,0.6561599999999999
11079,2020-02-16 11:06:23+00:00,43.79333032295108,12.114539751783013,1083.2,82571.72,154.0,2.883,326.0,1,155.25,51.30781562628159,3553.76256,0.6561599999999999
11080,2020-02-16 11:06:24+00:00,43.79330878145993,12.114559365436435,1083.4,82574.64,154.0,2.911,322.0,1,155.1,51.3096300346726,3554.4187200000006,0.6561600000004546
11081,2020-02-16 11:06:25+00:00,43.793287826702,12.114580320194364,1083.6,82577.53,154.0,2.893,328.0,1,154.95,51.31142580188152,3555.0748799999997,0.6561599999990904
11082,2020-02-16 11:06:26+00:00,43.79326703958213,12.114601777866483,1084.0,82580.39,154.0,2.865,318.0,1,154.85,51.313202927908335,3556.3872,1.3123200000004545
11083,2020-02-16 11:06:27+00:00,43.793246168643236,12.114621559157968,1084.0,82583.27,154.0,2.874,312.0,1,154.7,51.31499248138989,3556.3872,0.0
11084,2020-02-16 11:06:28+00:00,43.7932254653424,12.114641005173326,1084.2,82586.1,155.0,2.837,322.0,1,154.6,51.316750966234615,3557.04336,0.6561599999999999
11085,2020-02-16 11:06:29+00:00,43.793204594403505,12.114660618826747,1084.4,82588.91,155.0,2.809,322.0,1,154.5,51.318497023624595,3557.6995200000006,0.6561600000004546
11086,2020-02-16 11:06:30+00:00,43.7931839749217,12.114679561927915,1084.6,82591.69,155.0,2.781,320.0,1,154.45,51.32022443983248,3558.3556799999997,0.6561599999990904
11087,2020-02-16 11:06:31+00:00,43.793163103982806,12.114698588848114,1084.8,82594.44,155.0,2.753,334.0,1,154.4,51.32193321485827,3559.01184,0.6561600000004546
11088,2020-02-16 11:06:32+00:00,43.79314390942454,12.114720214158297,1085.0,82597.24,155.0,2.809,344.0,1,154.35,51.32367305852089,3559.668,0.6561599999999999
11089,2020-02-16 11:06:33+00:00,43.79312521778047,12.114743264392018,1085.2,82600.03,155.0,2.79,344.0,1,154.35,51.32540668845614,3560.32416,0.6561599999999999
11090,2020-02-16 11:06:34+00:00,43.793105855584145,12.114765392616391,1085.4,82602.85,155.0,2.818,358.0,1,154.35,51.327158959573495,3560.9803200000006,0.6561600000004546
11091,2020-02-16 11:06:35+00:00,43.793085403740406,12.114785593003035,1085.6,82605.65,155.0,2.799,346.0,1,154.4,51.32889880323611,3561.6364799999997,0.6561599999990904
11092,2020-02-16 11:06:36+00:00,43.79306444898248,12.114805290475488,1085.8,82608.45,156.0,2.799,372.0,1,154.5,51.33063864689873,3562.29264,0.6561600000004546
11093,2020-02-16 11:06:37+00:00,43.79304399713874,12.114825239405036,1086.0,82611.25,156.0,2.809,384.0,1,154.6,51.332378490561354,3562.9488,0.6561599999999999
11094,2020-02-16 11:06:38+00:00,43.79302388057113,12.114844853058457,1086.2,82613.99,156.0,2.743,384.0,1,154.7,51.334081051859776,3563.60496,0.6561599999999999
11095,2020-02-16 11:06:39+00:00,43.793003261089325,12.114867903292179,1086.4,82616.78,156.0,2.79,366.0,1,154.8,51.33581468179502,3564.2611200000006,0.6561600000004546
11096,2020-02-16 11:06:40+00:00,43.79298264160752,12.114888774231076,1086.6,82619.57,157.0,2.79,344.0,1,154.95,51.33754831173028,3564.9172799999997,0.6561599999990904
11097,2020-02-16 11:06:41+00:00,43.792961770668626,12.1149065438658,1086.6,82622.34,157.0,2.762,334.0,1,155.1,51.3392695142108,3564.9172799999997,0.0
11098,2020-02-16 11:06:42+00:00,43.79294064827263,12.114925654605031,1087.0,82625.17,158.0,2.837,352.0,1,155.3,51.34102799905551,3566.2296,1.3123200000004545
11099,2020-02-16 11:06:43+00:00,43.79291935823858,12.114944597706199,1087.2,82628.02,158.0,2.846,352.0,1,155.5,51.34279891135497,3566.88576,0.6561599999999999
11100,2020-02-16 11:06:44+00:00,43.792898654937744,12.114963121712208,1087.4,82630.81,159.0,2.799,376.0,1,155.75,51.34453254129022,3567.5419200000006,0.6561600000004546
11101,2020-02-16 11:06:45+00:00,43.792878622189164,12.114981897175312,1087.8,82633.62,159.0,2.809,390.0,1,156.0,51.34627859868021,3568.85424,1.312319999999545
11102,2020-02-16 11:06:46+00:00,43.792859176173806,12.1149998344481,1088.0,82636.4,159.0,2.781,392.0,1,156.25,51.34800601488809,3569.5104,0.6561599999999999
11103,2020-02-16 11:06:47+00:00,43.7928404007107,12.115015927702188,1088.2,82639.14,160.0,2.734,388.0,1,156.55,51.349708576186515,3570.16656,0.6561599999999999
11104,2020-02-16 11:06:48+00:00,43.792821541428566,12.115033026784658,1088.4,82641.9,160.0,2.762,404.0,1,156.8,51.351423564939665,3570.8227200000006,0.6561600000004546
11105,2020-02-16 11:06:49+00:00,43.79280167631805,12.115051969885826,1088.8,82644.73,160.0,2.827,394.0,1,157.05,51.35318204978439,3572.13504,1.312319999999545
11106,2020-02-16 11:06:50+00:00,43.79277711734176,12.115073008462787,1089.0,82647.56,161.0,2.837,388.0,1,157.35,51.3549405346291,3572.7912,0.6561599999999999
11107,2020-02-16 11:06:51+00:00,43.79275574348867,12.115093041211367,1089.0,82650.41,161.0,2.846,370.0,1,157.65,51.35671144692856,3572.7912,0.0
11108,2020-02-16 11:06:52+00:00,43.792734537273645,12.115112990140915,1089.2,82653.25,161.0,2.846,362.0,1,157.95,51.358476145500646,3573.44736,0.6561599999999999
11109,2020-02-16 11:06:53+00:00,43.79271333105862,12.115132184699178,1089.4,82656.06,161.0,2.809,362.0,1,158.25,51.360222202890625,3574.1035200000006,0.6561600000004546
11110,2020-02-16 11:06:54+00:00,43.792692543938756,12.115149619057775,1089.8,82658.88,161.0,2.818,366.0,1,158.55,51.36197447400799,3575.41584,1.312319999999545
11111,2020-02-16 11:06:55+00:00,43.79267209209502,12.115166634321213,1090.0,82661.61,161.0,2.734,376.0,1,158.85,51.363670821579035,3576.072,0.6561599999999999
11112,2020-02-16 11:06:56+00:00,43.792652478441596,12.115182979032397,1090.2,82664.27,161.0,2.659,368.0,1,159.1,51.365323673058526,3576.72816,0.6561599999999999
11113,2020-02-16 11:06:57+00:00,43.79263378679752,12.11519630625844,1090.6,82666.89,161.0,2.622,374.0,1,159.35,51.36695166962855,3578.0404799999997,1.312319999999545
11114,2020-02-16 11:06:58+00:00,43.792615849524736,12.115206783637404,1090.8,82669.5,161.0,2.613,392.0,1,159.6,51.3685734524712,3578.69664,0.6561600000004546
11115,2020-02-16 11:06:59+00:00,43.79259690642357,12.115216590464115,1091.0,82672.14,160.0,2.631,408.0,1,159.8,51.37021387649596,3579.3528,0.6561599999999999
11116,2020-02-16 11:07:00+00:00,43.79257687367499,12.115228325128555,1091.2,82674.83,160.0,2.697,394.0,1,159.95,51.371885369157546,3580.00896,0.6561599999999999
11117,2020-02-16 11:07:01+00:00,43.79255608655512,12.11524031125009,1091.4,82677.6,160.0,2.771,392.0,1,160.1,51.37360657163807,3580.6651200000006,0.6561600000004546
11118,2020-02-16 11:07:02+00:00,43.79253773018718,12.115244753658772,1091.6,82680.3,160.0,2.697,394.0,1,160.2,51.375284278027024,3581.3212799999997,0.6561599999990904
11119,2020-02-16 11:07:03+00:00,43.792521050199866,12.115246849134564,1092.0,82682.88,160.0,2.575,332.0,1,160.3,51.37688741968758,3582.6336,1.3123200000004545
11120,2020-02-16 11:07:04+00:00,43.79250478930771,12.115246932953596,1092.2,82685.41,159.0,2.529,410.0,1,160.3,51.3784594927113,3583.28976,0.6561599999999999
11121,2020-02-16 11:07:05+00:00,43.79248735494912,12.115246430039406,1092.4,82688.0,159.0,2.594,432.0,1,160.3,51.38006884809922,3583.9459200000006,0.6561600000004546
11122,2020-02-16 11:07:06+00:00,43.79246891476214,12.115243077278137,1092.6,82690.59,159.0,2.585,412.0,1,160.3,51.38167820348714,3584.6020799999997,0.6561599999990904
11123,2020-02-16 11:07:07+00:00,43.79245039075613,12.115240646526217,1092.8,82693.23,160.0,2.641,418.0,1,160.3,51.3833186275119,3585.25824,0.6561600000004546
11124,2020-02-16 11:07:08+00:00,43.7924294359982,12.11523779667914,1093.2,82695.9,160.0,2.669,406.0,1,160.3,51.384977692718756,3586.57056,1.3123199999999997
11125,2020-02-16 11:07:09+00:00,43.79240705631673,12.115230755880475,1093.4,82698.64,160.0,2.743,430.0,1,160.3,51.38668025401718,3587.2267200000006,0.6561600000004546
11126,2020-02-16 11:07:10+00:00,43.792383670806885,12.11522120051086,1093.6,82701.39,160.0,2.743,426.0,1,160.25,51.38838902904296,3587.8828799999997,0.6561599999990904
11127,2020-02-16 11:07:11+00:00,43.79235995002091,12.115208124741912,1094.0,82704.27,160.0,2.883,400.0,1,160.2,51.39017858252452,3589.1952,1.3123200000004545
11128,2020-02-16 11:07:12+00:00,43.79233656451106,12.11519387550652,1094.4,82707.21,160.0,2.939,350.0,1,160.15,51.39200541837027,3590.5075200000006,1.3123200000004545
11129,2020-02-16 11:07:13+00:00,43.792314771562815,12.115177446976304,1094.8,82710.2,161.0,2.995,506.0,1,160.15,51.393863322852845,3591.81984,1.312319999999545
11130,2020-02-16 11:07:14+00:00,43.79229247570038,12.115161772817373,1095.0,82712.96,161.0,2.762,318.0,1,160.15,51.39557831160601,3592.476,0.6561599999999999
11131,2020-02-16 11:07:15+00:00,43.79227143712342,12.115142745897174,1095.2,82715.73,161.0,2.762,358.0,1,160.15,51.39729951408652,3593.13216,0.6561599999999999
11132,2020-02-16 11:07:16+00:00,43.79225048236549,12.11512011475861,1095.6,82718.52,161.0,2.79,352.0,1,160.15,51.39903314402178,3594.4444799999997,1.312319999999545
11133,2020-02-16 11:07:17+00:00,43.792228270322084,12.115100836381316,1095.8,82721.24,160.0,2.715,328.0,1,160.1,51.40072327786547,3595.10064,0.6561600000004546
11134,2020-02-16 11:07:18+00:00,43.79220899194479,12.11507954634726,1096.2,82723.89,160.0,2.659,330.0,1,160.05,51.402369915617584,3596.41296,1.3123199999999997
11135,2020-02-16 11:07:19+00:00,43.79219180904329,12.11505750194192,1096.4,82726.54,160.0,2.65,330.0,1,160.05,51.4040165533697,3597.0691200000006,0.6561600000004546
11136,2020-02-16 11:07:20+00:00,43.79217764362693,12.115032440051436,1096.6,82729.22,160.0,2.678,326.0,1,160.05,51.40568183230393,3597.7252799999997,0.6561599999990904
11137,2020-02-16 11:07:21+00:00,43.79216465167701,12.115005785599351,1096.8,82731.87,160.0,2.65,320.0,1,160.05,51.40732847005605,3598.38144,0.6561600000004546
11138,2020-02-16 11:07:22+00:00,43.79215040244162,12.114979047328234,1097.2,82734.57,159.0,2.706,326.0,1,160.0,51.40900617644501,3599.69376,1.3123199999999997
11139,2020-02-16 11:07:23+00:00,43.79213456064463,12.114952309057117,1097.4,82737.31,159.0,2.734,332.0,1,159.95,51.41070873774343,3600.3499200000006,0.6561600000004546
11140,2020-02-16 11:07:24+00:00,43.792121736332774,12.114924481138587,1097.6,82739.99,158.0,2.678,362.0,1,159.9,51.41237401667765,3601.0060799999997,0.6561599999990904
11141,2020-02-16 11:07:25+00:00,43.792110001668334,12.114897659048438,1097.8,82742.6,159.0,2.613,326.0,1,159.9,51.41399579952031,3601.66224,0.6561600000004546
11142,2020-02-16 11:07:26+00:00,43.792098350822926,12.114870501682162,1098.0,82745.21,158.0,2.613,326.0,1,159.85,51.41561758236296,3602.3184,0.6561599999999999
11143,2020-02-16 11:07:27+00:00,43.79208971746266,12.114843679592013,1098.2,82747.78,158.0,2.575,318.0,1,159.75,51.41721451029615,3602.97456,0.6561599999999999
11144,2020-02-16 11:07:28+00:00,43.792077312245965,12.114817192777991,1098.4,82750.31,158.0,2.519,298.0,1,159.65,51.41878658331987,3603.6307200000006,0.6561600000004546
11145,2020-02-16 11:07:29+00:00,43.792064571753144,12.114790203049779,1098.6,82752.82,158.0,2.519,294.0,1,159.55,51.42034622888887,3604.2868799999997,0.6561599999990904
11146,2020-02-16 11:07:30+00:00,43.79205065779388,12.11476480588317,1098.6,82755.34,157.0,2.51,304.0,1,159.4,51.421912088185216,3604.2868799999997,0.0
11147,2020-02-16 11:07:31+00:00,43.79203741438687,12.11473940871656,1098.8,82757.88,157.0,2.538,316.0,1,159.25,51.423490374936314,3604.94304,0.6561600000004546
11148,2020-02-16 11:07:32+00:00,43.79202341660857,12.114712670445442,1098.8,82760.49,157.0,2.613,326.0,1,159.1,51.42511215777897,3604.94304,0.0
11149,2020-02-16 11:07:33+00:00,43.792007910087705,12.11468618363142,1099.0,82763.11,157.0,2.622,312.0,1,158.9,51.42674015434899,3605.5992,0.6561599999999999
11150,2020-02-16 11:07:34+00:00,43.79199206829071,12.114659948274493,1099.6,82765.74,157.0,2.631,306.0,1,158.7,51.42837436464638,3607.5676799999997,1.9684799999995448
11151,2020-02-16 11:07:35+00:00,43.79197681322694,12.114633712917566,1099.8,82768.42,157.0,2.678,320.0,1,158.5,51.4300396435806,3608.22384,0.6561600000004546
11152,2020-02-16 11:07:36+00:00,43.791960552334785,12.114607729017735,1100.0,82771.17,157.0,2.753,336.0,1,158.3,51.43174841860639,3608.88,0.6561599999999999
11153,2020-02-16 11:07:37+00:00,43.79194227978587,12.114583756774664,1100.0,82773.86,157.0,2.687,330.0,1,158.15,51.433419911267976,3608.88,0.0
11154,2020-02-16 11:07:38+00:00,43.79192207939923,12.114563304930925,1100.0,82776.56,157.0,2.706,320.0,1,158.0,51.43509761765693,3608.88,0.0
11155,2020-02-16 11:07:39+00:00,43.79190003499389,12.114545200020075,1100.4,82779.28,157.0,2.715,320.0,1,157.85,51.43678775150062,3610.1923200000006,1.3123200000004545
11156,2020-02-16 11:07:40+00:00,43.79187773913145,12.1145283523947,1100.6,82782.08,158.0,2.799,348.0,1,157.75,51.43852759516324,3610.8484799999997,0.6561599999990904
11157,2020-02-16 11:07:41+00:00,43.79185535944998,12.114511420950294,1100.8,82784.85,157.0,2.762,330.0,1,157.6,51.44024879764376,3611.50464,0.6561600000004546
11158,2020-02-16 11:07:42+00:00,43.791832979768515,12.114495662972331,1101.0,82787.6,158.0,2.753,338.0,1,157.55,51.44195757266955,3612.1608,0.6561599999999999
11159,2020-02-16 11:07:43+00:00,43.79180925898254,12.114482084289193,1101.4,82790.39,158.0,2.781,330.0,1,157.5,51.443691202604796,3613.4731200000006,1.3123200000004545
11160,2020-02-16 11:07:44+00:00,43.79178620874882,12.114469427615404,1101.6,82793.13,158.0,2.743,346.0,1,157.5,51.44539376390322,3614.1292799999997,0.6561599999990904
11161,2020-02-16 11:07:45+00:00,43.791762655600905,12.114458279684186,1101.8,82795.9,157.0,2.771,322.0,1,157.4,51.44711496638374,3614.78544,0.6561600000004546
11162,2020-02-16 11:07:46+00:00,43.79173734225333,12.114450316876173,1102.0,82798.72,157.0,2.818,322.0,1,157.35,51.44886723750109,3615.4416,0.6561599999999999
11163,2020-02-16 11:07:47+00:00,43.79171160981059,12.114443946629763,1102.2,82801.66,157.0,2.939,300.0,1,157.3,51.450694073346845,3616.09776,0.6561599999999999
11164,2020-02-16 11:07:48+00:00,43.79168420098722,12.114439336583018,1102.6,82804.67,157.0,3.014,302.0,1,157.25,51.45256440528416,3617.4100799999997,1.312319999999545
11165,2020-02-16 11:07:49+00:00,43.79165670834482,12.11443648673594,1102.8,82807.7,157.0,3.023,278.0,1,157.2,51.4544471646762,3618.06624,0.6561600000004546
11166,2020-02-16 11:07:50+00:00,43.79162745550275,12.114435564726591,1102.8,82810.81,157.0,3.107,276.0,1,157.2,51.45637963388719,3618.06624,0.0
11167,2020-02-16 11:07:51+00:00,43.791598957031965,12.114434977993369,1103.0,82813.92,157.0,3.107,244.0,1,157.2,51.458312103098166,3618.7224,0.6561599999999999
11168,2020-02-16 11:07:52+00:00,43.7915712967515,12.114434894174337,1103.2,82816.99,157.0,3.07,262.0,1,157.2,51.46021971739969,3619.37856,0.6561599999999999
11169,2020-02-16 11:07:53+00:00,43.791544726118445,12.114436067640781,1103.4,82820.05,157.0,3.06,254.0,1,157.2,51.46212111797383,3620.0347200000006,0.6561600000004546
11170,2020-02-16 11:07:54+00:00,43.79151907749474,12.11443749256432,1103.6,82823.18,156.0,3.135,280.0,1,157.15,51.46406601463954,3620.6908799999997,0.6561599999990904
11171,2020-02-16 11:07:55+00:00,43.791494853794575,12.11444042623043,1103.8,82826.3,156.0,3.116,250.0,1,157.1,51.466004697577894,3621.34704,0.6561600000004546
11172,2020-02-16 11:07:56+00:00,43.79147356376052,12.114444701001048,1103.8,82829.42,156.0,3.116,280.0,1,157.05,51.46794338051624,3621.34704,0.0
11173,2020-02-16 11:07:57+00:00,43.79145260900259,12.114451909437776,1104.0,82832.57,156.0,3.154,326.0,1,157.0,51.46990070463669,3622.0032,0.6561599999999999
11174,2020-02-16 11:07:58+00:00,43.79143240861595,12.114458531141281,1104.0,82835.64,156.0,3.06,310.0,1,156.95,51.4718083189382,3622.0032,0.0
11175,2020-02-16 11:07:59+00:00,43.791413297876716,12.114466074854136,1104.2,82838.65,155.0,3.014,308.0,1,156.85,51.47367865087551,3622.65936,0.6561599999999999
11176,2020-02-16 11:08:00+00:00,43.79139544442296,12.114478563889861,1104.4,82841.68,155.0,3.032,338.0,1,156.7,51.47556141026756,3623.3155200000006,0.6561600000004546
11177,2020-02-16 11:08:01+00:00,43.79137583076954,12.114494405686855,1104.6,82844.69,155.0,3.004,344.0,1,156.6,51.477431742204885,3623.97168,0.6561599999995451
11178,2020-02-16 11:08:02+00:00,43.79135470837355,12.114508571103215,1104.8,82847.76,155.0,3.07,334.0,1,156.45,51.479339356506394,3624.62784,0.6561599999999999
11179,2020-02-16 11:08:03+00:00,43.79132956266403,12.11452298797667,1105.0,82851.06,154.0,3.294,312.0,1,156.25,51.481389886537336,3625.284,0.6561599999999999
11180,2020-02-16 11:08:04+00:00,43.7913017347455,12.114534638822079,1105.0,82854.56,154.0,3.499,318.0,1,156.05,51.48356469111561,3625.284,0.0
11181,2020-02-16 11:08:05+00:00,43.79127214662731,12.114543607458472,1105.2,82858.24,154.0,3.686,320.0,1,155.9,51.48585134278649,3625.94016,0.6561599999999999
11182,2020-02-16 11:08:06+00:00,43.79123870283365,12.114549307152629,1105.4,82862.05,154.0,3.798,238.0,1,155.75,51.48821877291312,3626.5963200000006,0.6561600000004546
11183,2020-02-16 11:08:07+00:00,43.79120333120227,12.114549307152629,1105.6,82865.89,153.0,3.844,198.0,1,155.55,51.490604844221856,3627.25248,0.6561599999995451
11184,2020-02-16 11:08:08+00:00,43.79116837866604,12.1145439427346,1106.0,82869.92,153.0,4.022,158.0,1,155.35,51.493108976350555,3628.5648,1.3123199999999997
11185,2020-02-16 11:08:09+00:00,43.791135270148516,12.114536231383681,1106.2,82874.13,153.0,4.208,158.0,1,155.15,51.49572495557185,3629.22096,0.6561599999999999
